age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y
57,10,0,3,2,1,2,1,1,3,193,9,999,0,93.918,-42.7,4.961,0
50,0,0,0,1,2,2,1,1,3,215,3,999,0,93.918,-42.7,4.961,0
43,0,0,0,2,2,1,1,1,3,393,2,999,0,93.918,-42.7,4.961,0
53,10,1,5,2,2,2,1,1,3,62,4,999,0,93.918,-42.7,4.961,0
38,4,0,3,2,2,2,0,1,3,121,5,999,0,93.918,-42.7,4.961,0
55,2,1,5,2,1,2,0,1,3,345,16,999,0,93.918,-42.7,4.961,0
45,5,0,3,2,2,2,1,1,3,88,5,999,0,93.918,-42.7,4.961,0
53,5,0,4,2,1,1,1,1,3,178,11,999,0,93.918,-42.7,4.961,0
55,0,1,2,2,2,2,1,1,3,82,3,999,0,93.918,-42.7,4.961,0
50,4,0,3,2,2,2,1,1,3,119,6,999,0,93.918,-42.7,4.961,0
32,0,2,3,2,1,2,0,1,3,480,8,999,0,93.918,-42.7,4.961,0
42,5,2,4,2,2,2,1,1,3,179,6,999,0,93.918,-42.7,4.961,0
35,8,2,6,2,2,2,1,1,3,95,4,999,0,93.918,-42.7,4.961,0
46,8,2,5,2,2,1,1,1,3,62,7,999,0,93.918,-42.7,4.961,0
47,5,2,6,2,1,2,1,1,3,117,2,999,0,93.918,-42.7,4.961,0
38,9,0,2,1,2,2,1,1,3,176,20,999,0,93.918,-42.7,4.961,0
57,8,0,4,2,2,2,1,1,3,47,7,999,0,93.918,-42.7,4.961,0
42,1,2,6,1,2,2,0,1,3,105,7,999,0,93.918,-42.7,4.961,0
47,8,0,3,1,2,1,1,1,3,10,22,999,0,93.918,-42.7,4.961,0
29,5,2,4,2,2,2,1,1,3,62,3,999,0,93.918,-42.7,4.961,0
57,8,0,5,1,2,1,0,1,3,168,1,999,0,93.918,-42.7,4.961,0
39,8,2,5,2,1,2,1,1,3,60,1,999,0,93.918,-42.7,4.961,0
53,5,2,4,2,1,2,1,1,3,114,1,999,0,93.918,-42.7,4.961,0
55,5,0,0,1,2,2,1,1,3,234,4,999,0,93.918,-42.7,4.961,0
45,7,1,5,2,2,1,1,1,3,192,1,999,0,93.918,-42.7,4.961,0
53,0,0,3,2,2,2,1,1,3,118,7,999,0,93.918,-42.7,4.961,0
51,1,0,3,1,1,2,1,1,3,158,1,999,0,93.918,-42.7,4.961,0
31,0,2,4,2,1,1,0,1,3,186,1,999,0,93.918,-42.7,4.961,0
35,8,0,5,2,2,1,1,1,3,82,20,999,0,93.918,-42.7,4.961,0
42,1,1,3,2,2,1,1,1,3,148,14,999,0,93.918,-42.7,4.961,0
43,8,0,3,2,1,2,1,1,3,215,5,999,0,93.918,-42.7,4.961,0
36,8,0,5,2,2,2,1,1,3,54,1,999,0,93.918,-42.7,4.961,0
50,7,1,3,2,1,2,1,1,3,36,1,999,0,93.918,-42.7,4.961,0
46,8,2,5,2,2,1,1,1,3,146,1,999,0,93.918,-42.7,4.961,0
54,3,0,4,2,1,2,1,1,3,604,2,999,0,93.918,-42.7,4.961,0
33,2,0,5,2,2,2,1,1,3,303,1,999,0,93.918,-42.7,4.961,0
57,6,0,6,1,1,2,1,1,3,156,4,999,0,93.918,-42.7,4.961,0
48,10,0,2,1,1,2,1,1,3,32,4,999,0,93.918,-42.7,4.961,0
36,8,0,5,1,2,2,1,1,3,874,1,999,0,93.918,-42.7,4.961,1
41,1,0,6,2,1,2,1,1,3,99,6,999,0,93.918,-42.7,4.961,0
60,10,1,2,2,2,2,0,1,3,50,1,999,0,93.918,-42.7,4.961,0
53,0,1,2,2,2,2,1,1,3,648,2,999,0,93.918,-42.7,4.961,1
54,7,0,5,2,2,1,0,1,3,44,1,999,0,93.918,-42.7,4.961,0
36,5,0,4,2,1,2,1,1,3,71,2,999,0,93.918,-42.7,4.961,0
43,8,0,5,2,2,2,1,1,3,101,3,999,0,93.918,-42.7,4.961,0
36,0,0,1,2,2,2,1,1,3,109,1,999,0,93.918,-42.7,4.961,0
43,7,1,5,2,2,2,1,1,3,76,1,999,0,93.918,-42.7,4.961,0
49,8,2,5,2,1,2,1,1,3,90,4,999,0,93.918,-42.7,4.961,0
54,7,0,5,2,1,1,1,1,3,218,1,999,0,93.918,-42.7,4.961,0
36,0,0,1,2,1,2,1,1,3,164,1,999,0,93.918,-42.7,4.961,0
47,5,0,0,2,0,0,1,1,3,1569,1,999,0,93.918,-42.7,4.961,0
57,8,0,5,2,2,2,0,1,3,7,4,999,0,93.918,-42.7,4.961,0
45,4,1,5,2,1,2,1,1,3,69,4,999,0,93.918,-42.7,4.961,0
55,2,1,5,2,1,2,1,1,3,122,5,999,0,93.918,-42.7,4.961,0
57,8,1,3,1,2,2,1,1,3,162,1,999,0,93.918,-42.7,4.961,0
54,3,1,2,2,0,0,1,1,3,179,2,999,0,93.918,-42.7,4.961,0
42,7,0,3,1,1,2,1,1,3,179,5,999,0,93.918,-42.7,4.961,0
54,0,0,7,1,2,1,1,1,3,83,1,999,0,93.918,-42.7,4.961,0
59,10,1,5,1,2,2,1,1,3,165,1,999,0,93.918,-42.7,4.961,0
50,1,0,3,2,1,2,1,1,3,301,1,999,0,93.918,-42.7,4.961,0
59,10,1,5,1,2,2,1,1,3,466,1,999,0,93.918,-42.7,4.961,0
50,1,0,3,2,2,2,1,1,3,117,1,999,0,93.918,-42.7,4.961,0
47,1,1,4,2,2,2,0,1,3,165,1,999,0,93.918,-42.7,4.961,0
44,0,0,6,1,1,1,1,1,3,25,21,999,0,93.918,-42.7,4.961,0
47,1,1,4,2,1,2,1,1,3,318,1,999,0,93.918,-42.7,4.961,0
46,8,0,5,1,2,2,1,1,3,112,2,999,0,93.918,-42.7,4.961,0
45,3,0,2,2,2,2,1,1,3,241,4,999,0,93.918,-42.7,4.961,0
52,2,1,3,1,2,2,1,1,3,710,1,999,0,93.918,-42.7,4.961,1
55,0,1,0,2,2,1,1,1,3,80,1,999,0,93.918,-42.7,4.961,0
50,5,0,4,1,2,2,1,1,3,116,1,999,0,93.918,-42.7,4.961,0
55,10,1,3,2,2,2,1,1,3,609,3,999,0,93.918,-42.7,4.961,0
50,5,0,4,1,1,1,1,1,3,106,1,999,0,93.918,-42.7,4.961,0
54,3,0,2,1,1,2,1,1,3,164,4,999,0,93.918,-42.7,4.961,0
49,3,1,2,1,2,2,1,1,3,129,1,999,0,93.918,-42.7,4.961,0
47,1,1,2,2,1,2,1,1,3,149,2,999,0,93.918,-42.7,4.961,0
60,10,1,2,2,2,2,1,1,3,600,1,999,0,93.918,-42.7,4.961,1
46,8,2,5,2,1,2,1,1,3,206,2,999,0,93.918,-42.7,4.961,0
60,10,1,3,1,2,1,1,1,3,102,2,999,0,93.918,-42.7,4.961,0
42,8,0,0,1,1,2,0,1,3,75,1,999,0,93.918,-42.7,4.961,0
53,5,1,4,2,1,2,1,1,3,124,1,999,0,93.918,-42.7,4.961,0
53,2,0,5,1,2,2,1,1,3,893,1,999,0,93.918,-42.7,4.961,1
47,1,2,3,2,2,2,1,1,3,43,1,999,0,93.918,-42.7,4.961,0
42,8,0,0,1,1,1,1,1,3,336,1,999,0,93.918,-42.7,4.961,0
50,6,0,6,1,2,2,1,1,3,112,1,999,0,93.918,-42.7,4.961,0
30,1,0,0,2,1,2,1,1,3,70,2,999,0,93.918,-42.7,4.961,0
46,8,0,5,1,2,2,1,1,3,55,2,999,0,93.918,-42.7,4.961,0
47,1,2,3,2,1,2,1,1,3,293,1,999,0,93.918,-42.7,4.961,0
41,8,0,5,2,1,2,1,1,3,184,2,999,0,93.918,-42.7,4.961,0
50,6,0,6,1,2,2,0,1,3,237,1,999,0,93.918,-42.7,4.961,0
60,5,0,4,1,1,2,1,1,3,82,1,999,0,93.918,-42.7,4.961,0
43,1,0,5,2,2,2,1,1,3,135,1,999,0,93.918,-42.7,4.961,0
44,0,0,6,1,2,2,1,1,3,299,4,999,0,93.918,-42.7,4.961,0
43,8,0,5,2,2,2,1,1,3,24,1,999,0,93.918,-42.7,4.961,0
43,8,0,5,2,1,2,1,1,3,497,1,999,0,93.918,-42.7,4.961,0
36,8,0,5,1,1,2,1,1,3,97,1,999,0,93.918,-42.7,4.961,0
38,1,0,3,2,2,2,1,1,3,55,1,999,0,93.918,-42.7,4.961,0
41,8,0,3,2,2,2,1,1,3,60,3,999,0,93.918,-42.7,4.961,0
39,8,2,3,2,1,2,1,1,3,48,2,999,0,93.918,-42.7,4.961,0
54,8,1,6,2,1,2,1,1,3,109,2,999,0,93.918,-42.7,4.961,0
34,3,0,5,2,1,2,1,1,3,132,1,999,0,93.918,-42.7,4.961,0
46,3,1,4,1,1,2,1,1,3,167,2,999,0,93.918,-42.7,4.961,0
43,8,0,3,2,2,2,1,1,3,197,1,999,0,93.918,-42.7,4.961,0
46,8,0,3,2,2,2,1,1,3,98,6,999,0,93.918,-42.7,4.961,0
45,8,0,5,2,1,2,1,1,3,345,4,999,0,93.918,-42.7,4.961,0
48,1,0,3,1,1,2,1,1,3,165,1,999,0,93.918,-42.7,4.961,0
57,8,2,5,2,2,2,1,1,3,69,1,999,0,93.918,-42.7,4.961,0
60,5,0,4,1,1,2,0,1,3,55,15,999,0,93.918,-42.7,4.961,0
43,8,0,3,2,1,2,0,1,3,647,1,999,0,93.918,-42.7,4.961,0
57,8,2,5,2,1,2,1,1,3,105,1,999,0,93.918,-42.7,4.961,0
57,8,2,5,2,2,2,1,1,3,33,1,999,0,93.918,-42.7,4.961,0
50,5,2,2,1,2,2,1,1,3,96,5,999,0,93.918,-42.7,4.961,0
54,7,0,5,2,2,2,1,1,3,100,2,999,0,93.918,-42.7,4.961,0
47,0,2,6,2,2,2,1,1,3,91,2,999,0,93.918,-42.7,4.961,0
36,1,0,3,1,1,1,1,1,3,285,2,999,0,93.918,-42.7,4.961,0
35,8,0,4,2,1,2,1,1,3,214,1,999,0,93.918,-42.7,4.961,0
53,0,1,2,2,2,2,1,1,3,155,1,999,0,93.918,-42.7,4.961,0
53,0,1,2,2,1,2,1,1,3,64,1,999,0,93.918,-42.7,4.961,0
53,0,1,2,2,1,2,1,1,3,305,1,999,0,93.918,-42.7,4.961,0
58,5,1,6,1,2,2,1,1,3,261,4,999,0,93.918,-42.7,4.961,0
53,0,1,2,2,1,1,1,1,3,446,1,999,0,93.918,-42.7,4.961,0
51,5,0,4,2,2,2,1,1,3,248,2,999,0,93.918,-42.7,4.961,0
58,8,0,3,1,2,2,1,1,3,103,1,999,0,93.918,-42.7,4.961,0
50,5,2,5,1,1,2,1,1,3,86,2,999,0,93.918,-42.7,4.961,0
38,3,0,2,1,0,0,1,1,3,105,3,999,0,93.918,-42.7,4.961,0
56,1,1,3,2,1,2,1,1,3,57,3,999,0,93.918,-42.7,4.961,0
56,1,1,5,2,1,2,1,1,3,221,3,999,0,93.918,-42.7,4.961,0
33,8,0,5,2,1,2,1,1,3,2516,1,999,0,93.918,-42.7,4.961,1
48,3,0,2,1,2,1,1,1,3,72,3,999,0,93.918,-42.7,4.961,0
56,10,0,5,1,1,2,1,1,3,361,3,999,0,93.918,-42.7,4.961,0
47,8,0,3,2,2,2,1,1,3,247,2,999,0,93.918,-42.7,4.961,0
29,1,1,3,1,1,2,1,1,3,145,2,999,0,93.918,-42.7,4.961,0
26,4,0,5,2,2,2,1,1,3,146,2,999,0,93.918,-42.7,4.961,0
30,8,0,6,2,1,1,1,1,3,64,2,999,0,93.918,-42.7,4.961,0
54,3,0,2,1,1,2,1,1,3,522,2,999,0,93.918,-42.7,4.961,0
56,8,1,5,2,1,2,1,1,3,213,1,999,0,93.918,-42.7,4.961,0
52,3,0,5,2,1,1,1,1,3,137,1,999,0,93.918,-42.7,4.961,0
57,8,0,5,2,2,1,0,1,3,104,1,999,0,93.918,-42.7,4.961,0
49,8,2,5,2,1,2,1,1,3,57,3,999,0,93.918,-42.7,4.961,0
47,1,0,1,2,1,2,1,1,3,100,2,999,0,93.918,-42.7,4.961,0
56,5,0,4,2,2,2,1,1,3,208,1,999,0,93.918,-42.7,4.961,0
35,8,0,4,2,1,2,1,1,3,735,2,999,0,93.918,-42.7,4.961,0
57,5,0,0,2,1,2,1,1,3,94,1,999,0,93.918,-42.7,4.961,0
59,10,1,5,1,1,2,1,1,3,46,2,999,0,93.918,-42.7,4.961,0
54,9,0,3,1,1,2,0,1,3,28,2,999,0,93.918,-42.7,4.961,0
44,5,1,4,2,2,2,1,1,3,121,2,999,0,93.918,-42.7,4.961,0
26,8,2,5,2,2,1,1,1,3,65,1,999,0,93.918,-42.7,4.961,0
55,10,0,3,2,2,1,1,1,3,394,3,999,0,93.918,-42.7,4.961,0
57,10,2,6,1,2,2,1,1,3,189,19,999,0,93.918,-42.7,4.961,0
55,1,1,3,1,1,2,1,1,3,204,3,999,0,93.918,-42.7,4.961,0
26,8,2,5,2,1,2,1,1,3,212,1,999,0,93.918,-42.7,4.961,0
33,8,0,5,2,1,1,1,1,3,255,2,999,0,93.918,-42.7,4.961,0
55,0,1,2,2,1,1,1,1,3,196,3,999,0,93.918,-42.7,4.961,0
57,8,1,3,1,2,2,0,1,3,184,2,999,0,93.918,-42.7,4.961,0
43,8,0,5,2,2,2,0,1,3,145,2,999,0,93.918,-42.7,4.961,0
43,3,0,2,2,1,2,0,1,3,81,2,999,0,93.918,-42.7,4.961,0
60,10,1,4,2,1,2,1,1,3,47,4,999,0,93.918,-42.7,4.961,0
47,5,2,6,2,2,1,0,1,3,24,1,999,0,93.918,-42.7,4.961,0
58,3,0,2,1,2,2,0,1,3,35,1,999,0,93.918,-42.7,4.961,0
58,3,0,2,1,2,2,1,1,3,92,1,999,0,93.918,-42.7,4.961,0
37,0,1,3,2,2,2,1,1,3,538,5,999,0,93.918,-42.7,4.961,0
37,1,0,3,2,2,2,1,1,3,520,7,999,0,93.918,-42.7,4.961,0
34,8,0,5,2,1,2,1,1,3,283,1,999,0,93.918,-42.7,4.961,0
24,11,2,3,2,2,2,1,1,3,153,1,999,0,93.918,-42.7,4.961,0
51,0,1,0,2,2,2,1,1,3,82,6,999,0,93.918,-42.7,4.961,0
48,6,0,6,1,2,2,1,1,3,198,4,999,0,93.918,-42.7,4.961,0
58,3,0,2,1,1,2,1,1,3,533,1,999,0,93.918,-42.7,4.961,0
57,8,0,4,2,2,2,1,1,3,60,4,999,0,93.918,-42.7,4.961,0
24,11,2,3,2,1,2,1,1,3,569,1,999,0,93.918,-42.7,4.961,0
44,2,0,3,2,2,2,1,1,3,300,1,999,0,93.918,-42.7,4.961,0
40,2,0,3,2,1,2,1,1,3,422,2,999,0,93.918,-42.7,4.961,0
35,8,0,3,2,1,2,1,1,3,100,11,999,0,93.918,-42.7,4.961,0
54,8,1,3,2,1,1,1,1,3,129,4,999,0,93.918,-42.7,4.961,0
49,8,2,5,2,1,2,1,1,3,57,6,999,0,93.918,-42.7,4.961,0
46,5,1,5,2,1,2,1,1,3,199,8,999,0,93.918,-42.7,4.961,0
40,8,1,5,2,2,2,1,1,3,56,3,999,0,93.918,-42.7,4.961,0
36,5,0,4,2,1,2,1,1,3,281,3,999,0,93.918,-42.7,4.961,0
47,0,0,2,2,2,2,1,1,3,207,2,999,0,93.918,-42.7,4.961,0
35,8,0,4,2,2,1,1,1,3,1186,2,999,0,93.918,-42.7,4.961,0
60,10,1,4,2,1,2,1,1,3,454,5,999,0,93.918,-42.7,4.961,1
48,0,0,1,2,1,1,1,1,3,337,1,999,0,93.918,-42.7,4.961,0
38,9,0,2,1,2,2,0,1,3,156,1,999,0,93.918,-42.7,4.961,0
38,9,0,2,1,1,2,1,1,3,195,1,999,0,93.918,-42.7,4.961,0
48,0,0,1,2,2,2,1,1,3,63,1,999,0,93.918,-42.7,4.961,0
47,0,0,3,2,2,2,1,1,3,20,18,999,0,93.918,-42.7,4.961,0
53,8,1,3,2,1,2,1,1,3,52,3,999,0,93.918,-42.7,4.961,0
44,11,2,6,1,1,1,1,1,3,113,6,999,0,93.918,-42.7,4.961,0
46,5,2,4,2,1,2,1,1,3,328,2,999,0,93.918,-42.7,4.961,0
56,8,1,5,2,2,2,1,1,3,86,3,999,0,93.918,-42.7,4.961,0
38,9,0,2,1,1,2,1,1,3,1058,1,999,0,93.918,-42.7,4.961,1
49,2,0,5,2,1,2,1,1,3,114,3,999,0,93.918,-42.7,4.961,0
39,8,1,3,2,1,2,1,1,3,121,17,999,0,93.918,-42.7,4.961,0
26,4,0,5,2,2,1,1,1,3,45,3,999,0,93.918,-42.7,4.961,0
43,9,1,0,2,2,2,1,1,3,187,2,999,0,93.918,-42.7,4.961,0
57,0,0,2,1,1,2,1,1,3,369,1,999,0,93.918,-42.7,4.961,0
34,8,2,5,1,1,2,0,1,3,143,5,999,0,93.918,-42.7,4.961,0
59,3,1,2,1,1,2,1,1,3,277,1,999,0,93.918,-42.7,4.961,0
42,0,2,1,1,2,1,1,1,3,85,1,999,0,93.918,-42.7,4.961,0
47,8,0,3,1,1,2,1,1,3,96,3,999,0,93.918,-42.7,4.961,0
42,0,2,1,1,1,2,0,1,3,126,1,999,0,93.918,-42.7,4.961,0
39,8,1,3,2,2,1,1,1,3,180,9,999,0,93.918,-42.7,4.961,0
57,3,0,3,1,1,2,0,1,3,317,1,999,0,93.918,-42.7,4.961,0
47,8,2,5,2,1,2,1,1,3,108,1,999,0,93.918,-42.7,4.961,0
58,8,0,3,2,2,2,1,1,3,104,6,999,0,93.918,-42.7,4.961,0
36,3,0,2,2,2,2,1,1,3,665,3,999,0,93.918,-42.7,4.961,0
26,1,2,3,2,1,1,1,1,3,125,12,999,0,93.918,-42.7,4.961,0
46,1,1,3,2,1,1,1,1,3,246,17,999,0,93.918,-42.7,4.961,0
47,8,1,5,2,1,2,1,1,3,33,1,999,0,93.918,-42.7,4.961,0
32,5,2,4,2,2,2,1,1,3,95,6,999,0,93.918,-42.7,4.961,0
55,10,0,4,2,2,2,1,1,3,277,3,999,0,93.918,-42.7,4.961,0
31,0,0,3,2,2,2,1,1,3,127,7,999,0,93.918,-42.7,4.961,0
28,5,2,5,1,1,2,0,1,3,38,3,999,0,93.918,-42.7,4.961,0
52,8,0,3,2,1,2,0,1,3,790,1,999,0,93.918,-42.7,4.961,0
40,8,2,3,2,2,2,1,1,3,635,3,999,0,93.918,-42.7,4.961,0
58,3,0,5,2,2,2,1,1,3,597,5,999,0,93.918,-42.7,4.961,0
37,8,2,3,2,2,2,0,1,3,77,34,999,0,93.918,-42.7,4.961,0
39,5,0,5,2,1,2,1,1,3,62,2,999,0,93.918,-42.7,4.961,0
53,7,2,4,1,1,2,1,1,3,72,5,999,0,93.918,-42.7,4.961,0
31,0,2,4,2,1,1,1,1,3,171,13,999,0,93.918,-42.7,4.961,0
46,5,1,4,1,1,2,0,1,3,665,4,999,0,93.918,-42.7,4.961,0
50,1,2,3,2,2,2,1,1,3,110,2,999,0,93.918,-42.7,4.961,0
35,5,1,4,2,1,2,1,1,3,77,4,999,0,93.918,-42.7,4.961,0
59,3,1,5,2,2,2,1,1,3,226,1,999,0,93.918,-42.7,4.961,0
59,3,1,5,2,1,2,1,1,3,367,1,999,0,93.918,-42.7,4.961,0
56,10,0,1,2,2,2,1,1,3,509,1,999,0,93.918,-42.7,4.961,0
49,10,0,3,2,2,2,1,1,3,228,1,999,0,93.918,-42.7,4.961,0
30,8,0,3,2,1,2,1,1,3,935,4,999,0,93.918,-42.7,4.961,0
27,1,1,3,2,2,2,0,1,3,129,3,999,0,93.918,-42.7,4.961,0
25,8,2,3,2,1,2,1,1,3,313,6,999,0,93.918,-42.7,4.961,0
55,0,2,0,1,2,2,1,1,3,80,3,999,0,93.918,-42.7,4.961,0
57,8,1,5,1,2,2,0,1,3,375,4,999,0,93.918,-42.7,4.961,0
55,0,2,0,1,1,1,1,1,3,194,3,999,0,93.918,-42.7,4.961,0
43,3,1,0,2,2,2,1,1,3,94,5,999,0,93.918,-42.7,4.961,0
32,8,0,4,1,2,2,1,1,3,97,7,999,0,93.918,-42.7,4.961,0
39,1,0,3,2,2,1,1,1,3,197,4,999,0,93.918,-42.7,4.961,0
47,8,1,5,2,1,2,1,1,3,403,3,999,0,93.918,-42.7,4.961,0
42,8,1,3,2,2,1,0,1,3,207,3,999,0,93.918,-42.7,4.961,0
54,2,1,3,1,1,1,1,1,3,268,6,999,0,93.918,-42.7,4.961,0
31,8,0,3,2,1,2,0,1,3,99,5,999,0,93.918,-42.7,4.961,0
45,8,0,5,2,1,2,1,1,3,114,2,999,0,93.918,-42.7,4.961,0
36,5,0,3,2,2,2,1,1,3,123,4,999,0,93.918,-42.7,4.961,0
59,3,1,6,2,0,0,1,1,3,246,4,999,0,93.918,-42.7,4.961,0
26,9,0,3,2,0,0,1,1,3,263,2,999,0,93.918,-42.7,4.961,0
38,1,2,3,1,2,2,1,1,3,109,3,999,0,93.918,-42.7,4.961,0
60,10,0,1,1,2,2,1,1,3,122,13,999,0,93.918,-42.7,4.961,0
52,5,0,0,2,1,2,1,1,3,162,4,999,0,93.918,-42.7,4.961,0
46,1,1,3,2,1,2,1,1,3,69,5,999,0,93.918,-42.7,4.961,0
39,0,0,6,2,2,2,1,1,3,82,5,999,0,93.918,-42.7,4.961,0
37,8,2,3,2,2,2,1,1,3,205,11,999,0,93.918,-42.7,4.961,0
52,8,1,3,1,2,2,1,1,3,136,3,999,0,93.918,-42.7,4.961,0
28,5,2,5,1,1,2,1,1,3,808,3,999,0,93.918,-42.7,4.961,1
37,8,2,3,2,2,2,1,1,3,316,2,999,0,93.918,-42.7,4.961,0
40,2,0,3,2,1,2,0,1,3,259,12,999,0,93.918,-42.7,4.961,0
33,5,0,4,2,2,1,1,1,3,110,5,999,0,93.918,-42.7,4.961,0
48,1,0,1,1,2,2,1,1,3,64,6,999,0,93.918,-42.7,4.961,0
35,1,0,3,2,2,2,1,1,3,110,3,999,0,93.918,-42.7,4.961,0
55,2,1,5,2,1,1,0,1,3,119,7,999,0,93.918,-42.7,4.961,0
30,0,0,0,2,2,2,1,1,3,336,7,999,0,93.918,-42.7,4.961,0
43,8,0,3,2,1,2,1,1,3,327,5,999,0,93.918,-42.7,4.961,0
48,5,0,4,2,1,2,0,1,3,316,3,999,0,93.918,-42.7,4.961,0
55,3,0,2,1,1,2,0,1,3,1140,2,999,0,93.918,-42.7,4.961,0
43,10,0,0,2,2,2,1,1,3,284,3,999,0,93.918,-42.7,4.961,0
54,10,1,2,1,1,1,1,1,3,189,5,999,0,93.918,-42.7,4.961,0
37,8,2,3,2,2,2,1,1,3,52,4,999,0,93.918,-42.7,4.961,0
37,8,2,3,2,1,1,1,1,3,223,6,999,0,93.918,-42.7,4.961,0
44,3,0,5,1,1,1,1,1,3,468,2,999,0,93.918,-42.7,4.961,0
26,9,0,3,2,1,2,1,1,3,322,4,999,0,93.918,-42.7,4.961,0
51,0,1,0,2,2,2,1,1,3,61,1,999,0,93.918,-42.7,4.961,0
41,3,1,3,1,2,1,1,1,3,185,5,999,0,93.918,-42.7,4.961,0
53,1,0,3,2,1,1,1,1,3,347,3,999,0,93.918,-42.7,4.961,0
30,8,1,5,2,2,2,0,1,3,399,9,999,0,93.918,-42.7,4.961,0
46,8,0,5,2,1,2,1,1,3,340,3,999,0,93.918,-42.7,4.961,0
47,3,0,2,1,1,2,1,1,3,637,2,999,0,93.918,-42.7,4.961,0
58,10,1,4,2,1,2,1,1,3,60,24,999,0,93.918,-42.7,4.961,0
25,8,2,3,2,1,1,1,1,3,234,6,999,0,93.918,-42.7,4.961,0
53,3,0,2,1,1,2,1,1,3,165,20,999,0,93.918,-42.7,4.961,0
47,3,0,2,1,2,1,0,1,3,308,2,999,0,93.918,-42.7,4.961,0
31,0,2,4,2,1,2,1,1,3,75,8,999,0,93.918,-42.7,4.961,0
45,8,0,5,2,1,2,1,1,3,242,5,999,0,93.918,-42.7,4.961,0
55,7,0,2,1,1,1,1,1,3,142,7,999,0,93.918,-42.7,4.961,0
44,6,0,3,1,1,2,1,1,3,153,3,999,0,93.918,-42.7,4.961,0
55,3,0,2,1,2,2,0,1,3,481,2,999,0,93.918,-42.7,4.961,0
30,8,2,5,2,1,2,0,1,3,128,11,999,0,93.918,-42.7,4.961,0
46,8,0,5,2,1,2,0,1,3,53,6,999,0,93.918,-42.7,4.961,0
37,8,2,3,2,2,2,1,1,3,234,5,999,0,93.918,-42.7,4.961,0
44,5,1,6,2,1,2,0,1,3,222,3,999,0,93.918,-42.7,4.961,0
30,0,2,3,2,2,2,1,1,3,186,6,999,0,93.918,-42.7,4.961,0
30,5,0,4,2,1,2,1,1,3,333,19,999,0,93.918,-42.7,4.961,0
37,8,2,3,2,1,2,1,1,3,333,8,999,0,93.918,-42.7,4.961,0
52,8,0,5,2,2,2,1,1,3,79,4,999,0,93.918,-42.7,4.961,0
38,0,0,6,2,1,2,1,1,3,112,6,999,0,93.918,-42.7,4.961,0
34,1,0,3,1,2,2,0,1,3,157,6,999,0,93.918,-42.7,4.961,0
34,0,2,3,2,2,2,1,1,3,101,4,999,0,93.918,-42.7,4.961,0
32,8,0,3,2,1,2,1,1,3,193,14,999,0,93.918,-42.7,4.961,0
38,8,0,5,2,2,2,1,1,3,92,30,999,0,93.918,-42.7,4.961,0
52,8,2,3,1,2,2,1,1,3,153,3,999,0,93.918,-42.7,4.961,0
40,3,0,1,2,2,2,0,1,3,225,3,999,0,93.918,-42.7,4.961,0
37,8,2,3,2,2,2,0,1,3,49,4,999,0,93.918,-42.7,4.961,0
27,1,2,0,2,2,1,1,1,3,88,6,999,0,93.918,-42.7,4.961,0
30,2,2,5,2,1,2,0,1,3,254,21,999,0,93.918,-42.7,4.961,0
34,8,2,5,2,2,2,1,1,2,11,6,999,0,93.918,-42.7,4.963,0
45,8,0,5,2,1,2,1,1,2,520,4,999,0,93.918,-42.7,4.963,0
56,5,0,2,1,2,1,1,1,2,138,6,999,0,93.918,-42.7,4.963,0
48,2,0,0,2,2,2,1,1,2,44,7,999,0,93.918,-42.7,4.963,0
26,1,2,5,2,2,2,1,1,2,142,8,999,0,93.918,-42.7,4.963,0
55,1,0,0,2,2,2,0,1,2,78,4,999,0,93.918,-42.7,4.963,0
28,7,0,5,2,2,1,1,1,2,329,4,999,0,93.918,-42.7,4.963,0
40,8,2,3,2,2,2,1,1,2,353,5,999,0,93.918,-42.7,4.963,0
47,3,0,2,1,1,2,1,1,2,189,3,999,0,93.918,-42.7,4.963,0
31,3,2,3,2,2,2,1,1,2,125,3,999,0,93.918,-42.7,4.963,0
60,0,1,2,1,1,2,1,1,2,105,3,999,0,93.918,-42.7,4.963,0
44,0,0,1,2,2,2,1,1,2,334,5,999,0,93.918,-42.7,4.963,0
53,3,0,2,1,1,1,1,1,2,68,3,999,0,93.918,-42.7,4.963,0
53,7,2,4,1,1,2,1,1,2,76,5,999,0,93.918,-42.7,4.963,0
46,8,0,5,2,2,2,1,1,2,28,11,999,0,93.918,-42.7,4.963,0
45,3,1,2,1,2,2,1,1,2,458,2,999,0,93.918,-42.7,4.963,0
26,1,2,3,2,2,2,1,1,2,142,2,999,0,93.918,-42.7,4.963,0
42,8,0,3,2,1,2,1,1,2,189,6,999,0,93.918,-42.7,4.963,0
29,0,0,3,2,2,1,1,1,2,70,2,999,0,93.918,-42.7,4.963,0
40,9,1,5,2,2,2,1,1,2,18,1,999,0,93.918,-42.7,4.963,0
45,5,0,4,2,1,2,1,1,2,158,1,999,0,93.918,-42.7,4.963,0
39,8,2,5,2,2,1,1,1,2,59,1,999,0,93.918,-42.7,4.963,0
32,1,2,0,2,2,2,1,1,2,31,20,999,0,93.918,-42.7,4.963,0
39,8,2,5,2,2,2,1,1,2,150,1,999,0,93.918,-42.7,4.963,0
